Player,Team,G,MP,PER,EFF,EFF_per_40,EWA,Poss_per_G,Tm_Poss_per_G,Pct_of_Tm_Poss,Pts_per_Poss,FGA_per_Poss,FTA_per_Poss,AST_per_Poss,TO_per_Poss,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Markos Kolokas,Larissa,24,17.6,9.8,4.8,10.9,-0.21,5.0,68.5,7.3%,0.96,0.78,0.26,0.13,0.25,/profile/Markos-Kolokas-36921/,/stats/greek/2009/Larissa,2009,greek,Markos-Kolokas-36921,Larissa
Thodoris Zaras,AEL,22,17.5,9.9,4.5,10.4,-0.17,6.2,70.3,8.8%,0.97,0.69,0.27,0.15,0.22,/profile/Thodoris-Zaras-39634/,/stats/greek/2009/AEL,2009,greek,Thodoris-Zaras-39634,AEL
Panagiotis Kafkis,PAOK,22,17.5,3.0,2.8,6.4,-1.50,5.4,71.5,7.5%,0.68,0.76,0.20,0.31,0.29,/profile/Panagiotis-Kafkis-37546/,/stats/greek/2009/PAOK,2009,greek,Panagiotis-Kafkis-37546,PAOK
Angelos Tsamis,Rhodes,28,17.5,13.6,6.4,14.7,0.67,5.5,69.3,7.9%,1.02,0.82,0.23,0.29,0.24,/profile/Angelos-Tsamis-38663/,/stats/greek/2009/Rhodes,2009,greek,Angelos-Tsamis-38663,Rhodes
Guillaume Yango,Trikala,15,17.2,15.8,7.3,16.9,0.63,5.0,71.2,7.1%,1.12,0.86,0.30,0.08,0.19,/profile/Guillaume-Yango-5918/,/stats/greek/2009/Trikala,2009,greek,Guillaume-Yango-5918,Trikala
Djuro Ostojic,Panellinios,27,17.0,20.5,9.7,22.8,2.22,6.3,74.2,8.4%,1.15,0.71,0.48,0.11,0.23,/profile/Djuro-Ostojic-35896/,/stats/greek/2009/Panellinios,2009,greek,Djuro-Ostojic-35896,Panellinios
Kostas Charissis,Rhodes,28,16.9,15.8,8.1,19.1,1.17,5.5,69.3,7.9%,1.04,0.65,0.40,0.05,0.25,/profile/Kostas-Charissis-32320/,/stats/greek/2009/Rhodes,2009,greek,Kostas-Charissis-32320,Rhodes
Panagiotis Vasilopoulos,Olympiakos,18,16.7,7.8,5.1,12.1,-0.45,5.7,71.3,8.0%,0.74,0.74,0.13,0.18,0.30,/profile/Panagiotis-Vasilopoulos-389/,/stats/greek/2009/Olympiakos,2009,greek,Panagiotis-Vasilopoulos-389,Olympiakos
Giorgos Tsiaras,PAOK,24,16.3,7.7,4.0,9.9,-0.61,4.8,71.5,6.7%,0.88,0.70,0.35,0.15,0.25,/profile/Giorgos-Tsiaras-36002/,/stats/greek/2009/PAOK,2009,greek,Giorgos-Tsiaras-36002,PAOK
Giannis Georgalis,Panionios,28,16.2,11.8,6.3,15.4,0.22,4.3,69.3,6.2%,0.83,0.62,0.36,0.23,0.30,/profile/Giannis-Georgalis-37339/,/stats/greek/2009/Panionios,2009,greek,Giannis-Georgalis-37339,Panionios
Spiros Magounis,Egaleo,25,16.2,13.9,5.4,13.2,0.63,4.2,69.9,6.0%,1.20,0.88,0.29,0.06,0.19,/profile/Spiros-Magounis-37626/,/stats/greek/2009/Egaleo,2009,greek,Spiros-Magounis-37626,Egaleo
Nikos Kaklamanos,Trikala,20,16.1,7.6,3.2,7.8,-0.52,3.8,71.2,5.3%,1.12,0.96,0.17,0.22,0.17,/profile/Nikos-Kaklamanos-38088/,/stats/greek/2009/Trikala,2009,greek,Nikos-Kaklamanos-38088,Trikala
Nikola Pekovic,Panathinaikos,34,16.1,31.0,12.0,29.8,5.49,8.5,71.5,11.9%,1.34,0.66,0.56,0.06,0.18,/profile/Nikola-Pekovic-1047/,/stats/greek/2009/Panathinaikos,2009,greek,Nikola-Pekovic-1047,Panathinaikos
Giannis Papachristos,Trikala,22,15.8,6.7,3.4,8.5,-0.71,4.0,71.2,5.6%,0.72,0.87,0.32,0.14,0.23,/profile/Giannis-Papachristos-37917/,/stats/greek/2009/Trikala,2009,greek,Giannis-Papachristos-37917,Trikala
Levon Kendall,Panionios,23,15.7,18.9,7.1,18.1,1.44,5.0,69.3,7.2%,1.24,0.84,0.38,0.10,0.18,/profile/Levon-Kendall-5466/,/stats/greek/2009/Panionios,2009,greek,Levon-Kendall-5466,Panionios
Spiros Panteliadis,Rhodes,27,15.6,9.1,4.3,10.9,-0.35,5.5,69.3,7.9%,0.78,0.67,0.29,0.43,0.28,/profile/Spiros-Panteliadis-38581/,/stats/greek/2009/Rhodes,2009,greek,Spiros-Panteliadis-38581,Rhodes
Vasilis Xanthopoulos,Panionios,27,15.4,7.0,3.7,9.5,-0.78,4.1,69.3,5.9%,0.75,0.74,0.20,0.48,0.23,/profile/Vasilis-Xanthopoulos-37112/,/stats/greek/2009/Panionios,2009,greek,Vasilis-Xanthopoulos-37112,Panionios
Kostas Tsartsaris,Panathinaikos,31,15.4,16.3,6.7,17.4,1.29,5.2,71.5,7.2%,1.09,0.79,0.36,0.13,0.18,/profile/Kostas-Tsartsaris-5590/,/stats/greek/2009/Panathinaikos,2009,greek,Kostas-Tsartsaris-5590,Panathinaikos
Nikos Hatzivrettas,Panathinaikos,31,15.1,14.7,5.6,14.8,0.91,4.3,71.5,6.1%,1.20,0.74,0.33,0.21,0.19,/profile/Nikos-Hatzivrettas-35562/,/stats/greek/2009/Panathinaikos,2009,greek,Nikos-Hatzivrettas-35562,Panathinaikos
Lewis Sims,Egaleo,3,15.0,6.7,3.0,8.0,-0.09,7.7,69.9,11.0%,0.78,0.78,0.26,0.00,0.17,/profile/Lewis-Sims-36164/,/stats/greek/2009/Egaleo,2009,greek,Lewis-Sims-36164,Egaleo
Vassilis Angelakopoulos,Kavala,26,14.9,11.9,5.2,13.9,0.21,3.4,69.1,4.9%,1.10,0.95,0.23,0.15,0.11,/profile/Vassilis-Angelakopoulos-42197/,/stats/greek/2009/Kavala,2009,greek,Vassilis-Angelakopoulos-42197,Kavala
Zoran Erceg,Olympiakos,35,14.7,18.8,7.0,19.0,2.04,5.2,71.3,7.3%,1.25,0.76,0.58,0.13,0.13,/profile/Zoran-Erceg-188/,/stats/greek/2009/Olympiakos,2009,greek,Zoran-Erceg-188,Olympiakos
Christos Tapoutos,AEK Athens,25,14.6,13.8,5.3,14.5,0.55,4.7,67.2,7.0%,1.00,0.85,0.15,0.14,0.16,/profile/Christos-Tapoutos-35410/,/stats/greek/2009/AEK%20Athens,2009,greek,Christos-Tapoutos-35410,AEK%20Athens
Dimitrios Mavroeidis,Maroussi,33,14.6,20.1,8.0,21.9,2.23,3.9,69.1,5.7%,1.29,0.78,0.42,0.08,0.18,/profile/Dimitrios-Mavroeidis-5799/,/stats/greek/2009/Maroussi,2009,greek,Dimitrios-Mavroeidis-5799,Maroussi
Fanis Koumpouras,Maroussi,31,14.6,10.8,4.4,12.0,-0.00,5.0,69.1,7.2%,0.94,0.68,0.29,0.27,0.23,/profile/Fanis-Koumpouras-39460/,/stats/greek/2009/Maroussi,2009,greek,Fanis-Koumpouras-39460,Maroussi
Savvas Iliadis,Aris,31,14.5,17.9,5.7,15.8,1.59,6.5,66.8,9.7%,1.00,0.77,0.38,0.17,0.16,/profile/Savvas-Iliadis-38564/,/stats/greek/2009/Aris,2009,greek,Savvas-Iliadis-38564,Aris
Jannero Pargo,Olympiakos,4,14.4,9.3,3.5,9.8,-0.04,6.7,71.3,9.4%,0.78,0.60,0.22,0.26,0.30,/profile/Jannero-Pargo-3864/,/stats/greek/2009/Olympiakos,2009,greek,Jannero-Pargo-3864,Olympiakos
Vassilis Simtsak,PAOK,25,14.3,13.1,4.9,13.6,0.40,3.4,71.5,4.8%,1.23,0.88,0.39,0.12,0.13,/profile/Vassilis-Simtsak-39370/,/stats/greek/2009/PAOK,2009,greek,Vassilis-Simtsak-39370,PAOK
Miroslav Raicevic,Panionios,22,14.2,12.5,4.2,11.9,0.26,4.1,69.3,6.0%,1.17,0.94,0.32,0.08,0.23,/profile/Miroslav-Raicevic-37206/,/stats/greek/2009/Panionios,2009,greek,Miroslav-Raicevic-37206,Panionios
Stevan Nadjfeji,Panellinios,27,14.1,12.2,5.3,15.1,0.26,5.5,74.2,7.4%,1.01,0.65,0.37,0.09,0.23,/profile/Stevan-Nadjfeji-5589/,/stats/greek/2009/Panellinios,2009,greek,Stevan-Nadjfeji-5589,Panellinios
Vassilis Soulis,Egaleo,25,14.0,14.8,5.4,15.4,0.69,7.2,69.9,10.3%,0.95,0.74,0.37,0.02,0.21,/profile/Vassilis-Soulis-35638/,/stats/greek/2009/Egaleo,2009,greek,Vassilis-Soulis-35638,Egaleo
Lazaros Agadakos,Aris,35,14.0,6.8,3.0,8.7,-0.97,2.8,66.8,4.3%,0.86,0.84,0.40,0.18,0.21,/profile/Lazaros-Agadakos-35520/,/stats/greek/2009/Aris,2009,greek,Lazaros-Agadakos-35520,Aris
Nikos Argyropoulos,Aris,35,13.9,9.2,3.1,9.0,-0.39,4.3,66.8,6.4%,0.98,0.86,0.29,0.20,0.21,/profile/Nikos-Argyropoulos-37532/,/stats/greek/2009/Aris,2009,greek,Nikos-Argyropoulos-37532,Aris
Giannis Giannoulis,Panionios,21,13.8,15.1,6.0,17.4,0.61,4.6,69.3,6.7%,1.05,0.67,0.34,0.19,0.27,/profile/Giannis-Giannoulis-35983/,/stats/greek/2009/Panionios,2009,greek,Giannis-Giannoulis-35983,Panionios
Ioannis Demertzis,PAOK,22,13.6,9.8,4.0,11.7,-0.15,3.6,71.5,5.0%,0.93,0.80,0.17,0.25,0.23,/profile/Ioannis-Demertzis-39148/,/stats/greek/2009/PAOK,2009,greek,Ioannis-Demertzis-39148,PAOK
Anton Gavel,Aris,31,13.6,9.7,3.0,8.8,-0.23,3.5,66.8,5.3%,1.14,0.94,0.19,0.12,0.15,/profile/Anton-Gavel-5592/,/stats/greek/2009/Aris,2009,greek,Anton-Gavel-5592,Aris
Goran Nikolic,Panionios,8,13.6,6.7,2.4,7.0,-0.22,3.5,69.3,5.0%,0.94,1.01,0.14,0.11,0.07,/profile/Goran-Nikolic-5593/,/stats/greek/2009/Panionios,2009,greek,Goran-Nikolic-5593,Panionios
Vladimir Krstic,Egaleo,3,13.6,0.4,1.3,3.9,-0.21,4.9,69.9,7.1%,0.34,0.47,0.27,0.20,0.47,/profile/Vladimir-Krstic-36526/,/stats/greek/2009/Egaleo,2009,greek,Vladimir-Krstic-36526,Egaleo
Jelani Gardner,Trikala,3,13.6,-0.7,1.0,3.0,-0.23,3.9,71.2,5.4%,0.52,0.78,0.00,0.17,0.34,/profile/Jelani-Gardner-37393/,/stats/greek/2009/Trikala,2009,greek,Jelani-Gardner-37393,Trikala
Giorgi Shermadini,Panathinaikos,4,13.4,39.0,12.8,38.1,0.75,6.9,71.5,9.6%,1.38,0.65,0.62,0.15,0.15,/profile/Giorgi-Shermadini-5166/,/stats/greek/2009/Panathinaikos,2009,greek,Giorgi-Shermadini-5166,Panathinaikos
Andronikos Gizogiannis,Egaleo,16,13.3,8.8,3.4,10.2,-0.21,4.3,69.9,6.2%,1.02,0.74,0.20,0.03,0.25,/profile/Andronikos-Gizogiannis-38282/,/stats/greek/2009/Egaleo,2009,greek,Andronikos-Gizogiannis-38282,Egaleo
Mirza Kurtovic,Larissa,11,13.2,-4.6,-0.5,-1.7,-1.11,3.4,68.5,4.9%,0.32,0.81,0.05,0.24,0.27,/profile/Mirza-Kurtovic-36956/,/stats/greek/2009/Larissa,2009,greek,Mirza-Kurtovic-36956,Larissa
Nikos Katsares,Trikala,23,13.0,7.9,3.1,9.7,-0.44,4.4,71.2,6.1%,0.72,0.65,0.29,0.36,0.39,/profile/Nikos-Katsares-38522/,/stats/greek/2009/Trikala,2009,greek,Nikos-Katsares-38522,Trikala
Giorgos Diamantopoulos,Maroussi,25,12.9,15.9,4.6,14.3,0.82,5.0,69.1,7.2%,1.16,0.93,0.24,0.20,0.15,/profile/Giorgos-Diamantopoulos-36763/,/stats/greek/2009/Maroussi,2009,greek,Giorgos-Diamantopoulos-36763,Maroussi
Christos Papanikolaou,AEL,24,12.7,7.3,2.1,6.7,-0.53,4.1,70.3,5.9%,1.01,0.85,0.22,0.16,0.18,/profile/Christos-Papanikolaou-36618/,/stats/greek/2009/AEL,2009,greek,Christos-Papanikolaou-36618,AEL
Dimitris Kalaitzidis,Panellinios,28,12.5,5.9,2.9,9.1,-0.86,3.0,74.2,4.1%,0.67,0.56,0.15,0.28,0.43,/profile/Dimitris-Kalaitzidis-36674/,/stats/greek/2009/Panellinios,2009,greek,Dimitris-Kalaitzidis-36674,Panellinios
Dusan Kecman,Panathinaikos,31,12.4,10.3,4.4,14.0,-0.09,2.8,71.5,3.9%,0.92,0.80,0.10,0.18,0.26,/profile/Dusan-Kecman-5594/,/stats/greek/2009/Panathinaikos,2009,greek,Dusan-Kecman-5594,Panathinaikos
Patrick Mutombo,Trikala,11,12.3,11.1,3.8,12.4,0.02,3.6,71.2,5.1%,1.09,0.83,0.15,0.05,0.23,/profile/Patrick-Mutombo-37553/,/stats/greek/2009/Trikala,2009,greek,Patrick-Mutombo-37553,Trikala
Georgos Tsiakos,Kavala,9,12.2,5.7,2.9,9.5,-0.28,4.1,69.1,6.0%,0.67,0.88,0.21,0.16,0.24,/profile/Georgos-Tsiakos-5924/,/stats/greek/2009/Kavala,2009,greek,Georgos-Tsiakos-5924,Kavala
Tarmo Kikerpill,AEK Athens,26,11.8,9.4,2.9,9.9,-0.22,2.5,67.2,3.7%,1.20,0.93,0.30,0.14,0.16,/profile/Tarmo-Kikerpill-39629/,/stats/greek/2009/AEK%20Athens,2009,greek,Tarmo-Kikerpill-39629,AEK%20Athens
Nikos Spanos,Larissa,16,11.6,13.8,3.8,13.1,0.27,3.1,68.5,4.6%,1.04,0.90,0.20,0.24,0.12,/profile/Nikos-Spanos-37537/,/stats/greek/2009/Larissa,2009,greek,Nikos-Spanos-37537,Larissa
Dusan Sakota,Panathinaikos,25,11.3,19.6,5.4,19.0,1.22,3.6,71.5,5.0%,1.41,0.96,0.10,0.07,0.06,/profile/Dusan-Sakota-204/,/stats/greek/2009/Panathinaikos,2009,greek,Dusan-Sakota-204,Panathinaikos
Mladen Pantic,Kavala,8,11.2,9.0,3.9,13.8,-0.08,5.8,69.1,8.3%,0.80,0.72,0.37,0.11,0.26,/profile/Mladen-Pantic-37511/,/stats/greek/2009/Kavala,2009,greek,Mladen-Pantic-37511,Kavala
Mihalis Giannakidis,PAOK,9,11.1,2.0,1.1,4.0,-0.44,2.0,71.5,2.8%,0.72,0.94,0.11,0.06,0.11,/profile/Mihalis-Giannakidis-39995/,/stats/greek/2009/PAOK,2009,greek,Mihalis-Giannakidis-39995,PAOK
Alexandros Sigounas,Larissa,17,10.9,5.6,2.4,8.6,-0.48,3.1,68.5,4.5%,0.70,0.74,0.23,0.19,0.32,/profile/Alexandros-Sigounas-36571/,/stats/greek/2009/Larissa,2009,greek,Alexandros-Sigounas-36571,Larissa
Spiros Kekelis,Kavala,26,10.9,5.3,1.7,6.3,-0.78,2.5,69.1,3.7%,0.72,0.76,0.29,0.37,0.14,/profile/Spiros-Kekelis-38193/,/stats/greek/2009/Kavala,2009,greek,Spiros-Kekelis-38193,Kavala
Ian Vouyoukas,Olympiakos,16,10.8,26.6,7.4,27.5,1.36,3.9,71.3,5.5%,1.41,0.72,0.53,0.11,0.14,/profile/Ian-Vouyoukas-497/,/stats/greek/2009/Olympiakos,2009,greek,Ian-Vouyoukas-497,Olympiakos
Giorgos Brozos,AEL,22,10.8,9.1,2.5,9.1,-0.20,2.8,70.3,3.9%,1.02,0.79,0.26,0.11,0.28,/profile/Giorgos-Brozos-36766/,/stats/greek/2009/AEL,2009,greek,Giorgos-Brozos-36766,AEL
Mihalis Pelekanos,Olympiakos,29,10.7,14.9,4.6,17.0,0.64,2.8,71.3,3.9%,1.05,0.83,0.23,0.21,0.15,/profile/Mihalis-Pelekanos-5883/,/stats/greek/2009/Olympiakos,2009,greek,Mihalis-Pelekanos-5883,Olympiakos
Dimitris Karadolamis,AEL,6,10.7,8.1,2.2,8.1,-0.09,2.7,70.3,3.8%,1.05,0.99,0.12,0.12,0.19,/profile/Dimitris-Karadolamis-38338/,/stats/greek/2009/AEL,2009,greek,Dimitris-Karadolamis-38338,AEL
Michalis Tsairelis,AEL,23,10.5,14.6,3.7,14.0,0.45,3.1,70.3,4.4%,1.15,0.70,0.53,0.08,0.26,/profile/Michalis-Tsairelis-39266/,/stats/greek/2009/AEL,2009,greek,Michalis-Tsairelis-39266,AEL
Nikos Kouvelas,Kavala,26,10.5,11.6,3.6,13.8,0.11,2.7,69.1,3.9%,1.01,0.82,0.14,0.07,0.21,/profile/Nikos-Kouvelas-35563/,/stats/greek/2009/Kavala,2009,greek,Nikos-Kouvelas-35563,Kavala
Themistokli Koupidis,Egaleo,11,10.2,11.5,2.5,9.9,0.04,2.8,69.9,4.0%,1.21,0.95,0.20,0.10,0.20,/profile/Themistokli-Koupidis-39356/,/stats/greek/2009/Egaleo,2009,greek,Themistokli-Koupidis-39356,Egaleo
Michael Andersen,AEK Athens,26,10.2,12.1,3.7,14.3,0.17,2.7,67.2,4.0%,1.06,0.76,0.47,0.17,0.20,/profile/Michael-Andersen-35539/,/stats/greek/2009/AEK%20Athens,2009,greek,Michael-Andersen-35539,AEK%20Athens
Nikos Tsoutsos,Trikala,2,10.2,12.3,3.5,13.8,0.01,2.3,71.2,3.2%,0.89,0.89,0.00,0.22,0.22,/profile/Nikos-Tsoutsos-39584/,/stats/greek/2009/Trikala,2009,greek,Nikos-Tsoutsos-39584,Trikala
Pat Calathes,Maroussi,31,9.7,15.3,4.0,16.6,0.68,3.3,69.1,4.8%,1.04,0.83,0.22,0.16,0.21,/profile/Pat-Calathes-1373/,/stats/greek/2009/Maroussi,2009,greek,Pat-Calathes-1373,Maroussi
Tassos Harismidis,Trikala,6,9.5,15.4,4.0,16.9,0.13,3.1,71.2,4.3%,1.02,0.75,0.22,0.22,0.27,/profile/Tassos-Harismidis-36467/,/stats/greek/2009/Trikala,2009,greek,Tassos-Harismidis-36467,Trikala
Vladimir Petrovic,Panellinios,20,9.4,19.7,5.2,22.1,0.84,3.3,74.2,4.4%,1.19,0.81,0.31,0.14,0.15,/profile/Vladimir-Petrovic-35641/,/stats/greek/2009/Panellinios,2009,greek,Vladimir-Petrovic-35641,Panellinios
Kostas Sloukas,Olympiakos,10,9.4,9.0,2.2,9.4,-0.08,2.6,71.3,3.6%,0.85,0.70,0.23,0.23,0.19,/profile/Kostas-Sloukas-5274/,/stats/greek/2009/Olympiakos,2009,greek,Kostas-Sloukas-5274,Olympiakos
Nikos Pettas,Trikala,15,9.2,11.6,2.8,12.2,0.05,2.4,71.2,3.4%,0.91,0.69,0.33,0.11,0.28,/profile/Nikos-Pettas-35565/,/stats/greek/2009/Trikala,2009,greek,Nikos-Pettas-35565,Trikala
Vassili Giannoulakos,Larissa,15,9.0,7.0,2.4,10.7,-0.26,2.1,68.5,3.1%,0.88,0.73,0.32,0.32,0.28,/profile/Vassili-Giannoulakos-38620/,/stats/greek/2009/Larissa,2009,greek,Vassili-Giannoulakos-38620,Larissa
Theofanis Papakostas,AEL,14,8.8,13.9,3.2,14.5,0.19,2.3,70.3,3.3%,1.18,0.75,0.56,0.12,0.09,/profile/Theofanis-Papakostas-38208/,/stats/greek/2009/AEL,2009,greek,Theofanis-Papakostas-38208,AEL
Giannis Kyriakopoulos,AEK Athens,25,8.8,8.8,2.5,11.4,-0.22,2.2,67.2,3.3%,1.00,0.69,0.14,0.34,0.30,/profile/Giannis-Kyriakopoulos-39120/,/stats/greek/2009/AEK%20Athens,2009,greek,Giannis-Kyriakopoulos-39120,AEK%20Athens
Fotis Vassilopoulos,AEK Athens,23,8.7,3.8,1.6,7.2,-0.70,2.2,67.2,3.3%,0.85,0.60,0.18,0.34,0.36,/profile/Fotis-Vassilopoulos-36727/,/stats/greek/2009/AEK%20Athens,2009,greek,Fotis-Vassilopoulos-36727,AEK%20Athens
Sofoklis Schortsanitis,Olympiakos,21,8.5,15.3,3.2,15.0,0.40,3.8,71.3,5.4%,1.16,0.73,0.60,0.12,0.26,/profile/Sofoklis-Schortsanitis-5266/,/stats/greek/2009/Olympiakos,2009,greek,Sofoklis-Schortsanitis-5266,Olympiakos
Dimitris Verginis,Panathinaikos,10,8.5,8.4,2.2,10.4,-0.10,2.9,71.5,4.0%,0.83,0.59,0.21,0.28,0.31,/profile/Dimitris-Verginis-5090/,/stats/greek/2009/Panathinaikos,2009,greek,Dimitris-Verginis-5090,Panathinaikos
Igor Milosevic,Olympiakos,15,8.2,13.0,3.1,15.3,0.13,2.2,71.3,3.1%,1.18,0.51,0.39,0.30,0.36,/profile/Igor-Milosevic-209/,/stats/greek/2009/Olympiakos,2009,greek,Igor-Milosevic-209,Olympiakos
Djorge Djogo,Rhodes,21,8.1,6.4,1.8,8.9,-0.37,1.9,69.3,2.7%,0.76,0.86,0.23,0.20,0.28,/profile/Djorge-Djogo-39445/,/stats/greek/2009/Rhodes,2009,greek,Djorge-Djogo-39445,Rhodes
Panagiotis Karavanas,AEL,15,7.6,4.3,1.3,6.7,-0.37,2.2,70.3,3.2%,0.83,0.80,0.27,0.00,0.27,/profile/Panagiotis-Karavanas-39296/,/stats/greek/2009/AEL,2009,greek,Panagiotis-Karavanas-39296,AEL
Dimitrios Marmarinos,PAOK,13,7.3,6.3,2.0,11.0,-0.21,2.4,71.5,3.4%,0.75,0.69,0.35,0.06,0.31,/profile/Dimitrios-Marmarinos-37277/,/stats/greek/2009/PAOK,2009,greek,Dimitrios-Marmarinos-37277,PAOK
Laurynas Mikalauskas,Kavala,2,6.8,1.2,0.0,0.0,-0.07,0.0,69.1,0.0%,0.00,0.00,0.00,0.00,0.00,/profile/Laurynas-Mikalauskas-24324/,/stats/greek/2009/Kavala,2009,greek,Laurynas-Mikalauskas-24324,Kavala
Christoforos Stefanidis,Maroussi,24,6.1,11.4,1.8,11.4,0.04,1.8,69.1,2.6%,0.93,0.58,0.51,0.30,0.30,/profile/Christoforos-Stefanidis-37777/,/stats/greek/2009/Maroussi,2009,greek,Christoforos-Stefanidis-37777,Maroussi
Charalampos Giannopoulos,Olympiakos,2,5.5,12.9,2.5,18.3,0.01,2.5,71.3,3.5%,1.01,0.20,0.40,0.20,0.61,/profile/Charalampos-Giannopoulos-1379/,/stats/greek/2009/Olympiakos,2009,greek,Charalampos-Giannopoulos-1379,Olympiakos
Marios Matalon,AEL,7,5.3,1.5,0.7,5.3,-0.17,0.7,70.3,1.0%,0.82,0.41,0.82,0.41,0.20,/profile/Marios-Matalon-24226/,/stats/greek/2009/AEL,2009,greek,Marios-Matalon-24226,AEL
Giorgos Lepeniotis,Trikala,6,5.3,15.0,1.8,13.8,0.07,1.3,71.2,1.9%,1.50,1.50,0.00,0.38,0.25,/profile/Giorgos-Lepeniotis-36768/,/stats/greek/2009/Trikala,2009,greek,Giorgos-Lepeniotis-36768,Trikala
Alexandros Petroulas,Panellinios,21,5.1,5.8,1.1,8.6,-0.27,1.0,74.2,1.3%,0.94,0.64,0.49,0.59,0.34,/profile/Alexandros-Petroulas-37161/,/stats/greek/2009/Panellinios,2009,greek,Alexandros-Petroulas-37161,Panellinios
Giannis Sakellariou,Panellinios,7,5.0,7.8,1.1,9.1,-0.05,1.7,74.2,2.3%,0.75,0.92,0.00,0.08,0.08,/profile/Giannis-Sakellariou-38383/,/stats/greek/2009/Panellinios,2009,greek,Giannis-Sakellariou-38383,Panellinios
Sotiris Manolopoulos,AEL,7,4.8,-0.1,0.3,2.4,-0.18,1.4,70.3,2.0%,0.81,0.50,0.40,0.00,0.50,/profile/Sotiris-Manolopoulos-334/,/stats/greek/2009/AEL,2009,greek,Sotiris-Manolopoulos-334,AEL
Gaios Skordilis,Aris,14,4.8,11.0,1.7,14.3,0.01,0.9,66.8,1.4%,1.07,0.69,0.46,0.00,0.31,/profile/Gaios-Skordilis-38746/,/stats/greek/2009/Aris,2009,greek,Gaios-Skordilis-38746,Aris
Shawn Huff,Maroussi,29,4.6,7.1,0.9,7.5,-0.24,1.2,69.1,1.7%,1.09,1.00,0.23,0.09,0.14,/profile/Shawn-Huff-24345/,/stats/greek/2009/Maroussi,2009,greek,Shawn-Huff-24345,Maroussi
Giorgos Fountas,Trikala,3,4.5,-17.4,-1.7,-14.8,-0.19,0.3,71.2,0.5%,0.00,4.00,0.00,0.00,1.00,/profile/Giorgos-Fountas-39473/,/stats/greek/2009/Trikala,2009,greek,Giorgos-Fountas-39473,Trikala
Dejan Hohler,Egaleo,2,4.5,3.3,1.0,8.9,-0.03,1.5,69.9,2.1%,0.68,0.68,0.68,0.34,0.34,/profile/Dejan-Hohler-38714/,/stats/greek/2009/Egaleo,2009,greek,Dejan-Hohler-38714,Egaleo
Tony Akins,PAOK,1,4.5,-19.2,-1.0,-8.9,-0.07,3.9,71.5,5.5%,0.51,0.25,0.51,0.25,0.76,/profile/Tony-Akins-5595/,/stats/greek/2009/PAOK,2009,greek,Tony-Akins-5595,PAOK
Stavros Toutziarakis,Maroussi,9,4.3,10.5,1.6,14.5,-0.01,1.0,69.1,1.5%,1.07,0.54,0.86,0.11,0.21,/profile/Stavros-Toutziarakis-38959/,/stats/greek/2009/Maroussi,2009,greek,Stavros-Toutziarakis-38959,Maroussi
Kostas Papanikolaou,Aris,14,4.0,8.7,0.9,8.6,-0.06,0.9,66.8,1.3%,0.72,0.64,0.32,0.24,0.40,/profile/Kostas-Papanikolaou-6147/,/stats/greek/2009/Aris,2009,greek,Kostas-Papanikolaou-6147,Aris
Dimitris Lolas,Kavala,12,3.3,13.7,1.3,16.2,0.06,1.0,69.1,1.4%,0.92,0.75,0.17,0.17,0.17,/profile/Dimitris-Lolas-37279/,/stats/greek/2009/Kavala,2009,greek,Dimitris-Lolas-37279,Kavala
Dimitris Kalabakas,PAOK,7,3.3,12.6,1.1,14.0,0.02,0.5,71.5,0.7%,1.74,0.87,0.58,0.29,0.00,/profile/Dimitris-Kalabakas-39442/,/stats/greek/2009/PAOK,2009,greek,Dimitris-Kalabakas-39442,PAOK
Nikos Theodorakos,Larissa,2,3.0,-11.9,-0.5,-6.6,-0.07,1.0,68.5,1.5%,0.00,1.00,0.00,0.00,0.00,/profile/Nikos-Theodorakos-38896/,/stats/greek/2009/Larissa,2009,greek,Nikos-Theodorakos-38896,Larissa
Christos Marinos,Egaleo,1,2.5,-5.9,0.0,0.0,-0.02,0.0,69.9,0.0%,0.00,0.00,0.00,0.00,0.00,/profile/Christos-Marinos-39054/,/stats/greek/2009/Egaleo,2009,greek,Christos-Marinos-39054,Egaleo
Giannis Karagiolidis,Larissa,4,2.5,-8.0,-0.3,-4.0,-0.09,0.9,68.5,1.3%,0.86,0.86,0.58,0.29,0.58,/profile/Giannis-Karagiolidis-38756/,/stats/greek/2009/Larissa,2009,greek,Giannis-Karagiolidis-38756,Larissa
Nikos Pentazidis,Kavala,10,2.4,6.5,0.4,6.6,-0.05,1.1,69.1,1.6%,0.74,0.56,0.74,0.09,0.09,/profile/Nikos-Pentazidis-39583/,/stats/greek/2009/Kavala,2009,greek,Nikos-Pentazidis-39583,Kavala
Dimos Angelopoulos,Egaleo,6,2.4,-5.6,0.5,8.4,-0.12,0.7,69.9,0.9%,0.51,0.51,0.51,0.25,0.25,/profile/Dimos-Angelopoulos-36678/,/stats/greek/2009/Egaleo,2009,greek,Dimos-Angelopoulos-36678,Egaleo
Stavros Argyris,Larissa,2,2.0,-30.2,-1.0,-19.9,-0.08,0.0,68.5,0.0%,0.00,0.00,0.00,0.00,0.00,/profile/Stavros-Argyris-39625/,/stats/greek/2009/Larissa,2009,greek,Stavros-Argyris-39625,Larissa
