Player,Team,G,MP,PER,EFF,EFF_per_40,EWA,Poss_per_G,Tm_Poss_per_G,Pct_of_Tm_Poss,Pts_per_Poss,FGA_per_Poss,FTA_per_Poss,AST_per_Poss,TO_per_Poss,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Nacho Rodilla,Valencia,45,21.5,13.2,7.5,14.0,1.16,7.2,73.2,9.8%,1.00,0.78,0.34,0.33,0.15,/profile/Nacho-Rodilla-36262/,/stats/acb/2003/Valencia,2003,acb,Nacho-Rodilla-36262,Valencia
Damir Mulaomerovic,Real Madrid,22,21.2,14.0,7.4,14.0,0.73,10.4,74.4,13.9%,0.96,0.76,0.25,0.25,0.20,/profile/Damir-Mulaomerovic-5585/,/stats/acb/2003/Real%20Madrid,2003,acb,Damir-Mulaomerovic-5585,Real%20Madrid
Dragan Tarlac,Real Madrid,30,21.2,14.5,9.7,18.3,1.17,6.9,74.4,9.2%,1.08,0.69,0.33,0.15,0.23,/profile/Dragan-Tarlac-4540/,/stats/acb/2003/Real%20Madrid,2003,acb,Dragan-Tarlac-4540,Real%20Madrid
Vladimir Petrovic,Caceres,19,21.1,16.4,9.6,18.2,1.10,8.0,75.8,10.5%,1.09,0.92,0.19,0.19,0.19,/profile/Vladimir-Petrovic-35641/,/stats/acb/2003/Caceres,2003,acb,Vladimir-Petrovic-35641,Caceres
Lucas Victoriano,Real Madrid,32,21.0,13.9,8.2,15.5,1.03,8.6,74.4,11.5%,0.91,0.72,0.24,0.29,0.21,/profile/Lucas-Victoriano-36178/,/stats/acb/2003/Real%20Madrid,2003,acb,Lucas-Victoriano-36178,Real%20Madrid
Stephane Risacher,Malaga,44,21.0,19.3,10.3,19.6,3.91,8.9,72.2,12.3%,1.20,0.89,0.26,0.13,0.12,/profile/Stephane-Risacher-35610/,/stats/acb/2003/Malaga,2003,acb,Stephane-Risacher-35610,Malaga
Alfonso Reyes,Real Madrid,28,20.9,12.8,7.9,15.2,0.58,6.7,74.4,9.1%,1.06,0.79,0.29,0.07,0.22,/profile/Alfonso-Reyes-35371/,/stats/acb/2003/Real%20Madrid,2003,acb,Alfonso-Reyes-35371,Real%20Madrid
Raul Perez,Sevilla,34,20.8,20.9,10.7,20.5,3.54,8.6,73.2,11.8%,1.24,0.88,0.16,0.12,0.11,/profile/Raul-Perez-36354/,/stats/acb/2003/Sevilla,2003,acb,Raul-Perez-36354,Sevilla
Bill Phillips,Vitoria,7,20.8,9.7,7.1,13.7,-0.08,6.5,75.0,8.7%,0.92,0.79,0.22,0.02,0.22,/profile/Bill-Phillips-34218/,/stats/acb/2003/Vitoria,2003,acb,Bill-Phillips-34218,Vitoria
Jose Calderon,Vitoria,37,20.8,14.4,7.8,15.1,1.36,6.3,75.0,8.4%,1.10,0.75,0.36,0.30,0.20,/profile/Jose-Calderon-5125/,/stats/acb/2003/Vitoria,2003,acb,Jose-Calderon-5125,Vitoria
Johnny Rogers,Lleida,34,20.6,13.7,7.8,15.1,1.00,7.4,76.5,9.7%,1.17,0.91,0.25,0.05,0.11,/profile/Johnny-Rogers-4153/,/stats/acb/2003/Lleida,2003,acb,Johnny-Rogers-4153,Lleida
Hanno Mottola,Vitoria,9,20.4,13.6,8.0,15.7,0.25,7.5,75.0,10.1%,1.12,0.85,0.32,0.13,0.22,/profile/Hanno-Mottola-3675/,/stats/acb/2003/Vitoria,2003,acb,Hanno-Mottola-3675,Vitoria
Hector Garcia,Alicante,36,20.3,14.2,7.1,13.9,1.22,7.3,73.5,9.9%,1.18,0.91,0.25,0.13,0.12,/profile/Hector-Garcia-36786/,/stats/acb/2003/Alicante,2003,acb,Hector-Garcia-36786,Alicante
Charles Kornegay,Malaga,44,20.2,16.6,10.1,19.9,2.54,6.2,72.2,8.6%,1.00,0.80,0.35,0.10,0.21,/profile/Charles-Kornegay-35798/,/stats/acb/2003/Malaga,2003,acb,Charles-Kornegay-35798,Malaga
Roberto Guerra,Gran Canaria,37,20.1,12.5,6.3,12.5,0.60,6.3,74.6,8.5%,1.05,0.82,0.39,0.20,0.14,/profile/Roberto-Guerra-36376/,/stats/acb/2003/Gran%20Canaria,2003,acb,Roberto-Guerra-36376,Gran%20Canaria
 ,Valencia,18,20.0,0.2,5.9,11.9,0.00,9.0,73.2,12.3%,0.97,0.77,0.41,0.11,0.15,/profile//,/stats/acb/2003/Valencia,2003,acb,,Valencia
Brian Cardinal,Valencia,4,19.9,6.4,5.5,11.0,-0.18,7.1,73.2,9.7%,0.77,0.88,0.14,0.11,0.18,/profile/Brian-Cardinal-1922/,/stats/acb/2003/Valencia,2003,acb,Brian-Cardinal-1922,Valencia
Mike Hansen,Caceres,32,19.7,9.2,4.9,9.9,-0.49,4.9,75.8,6.5%,1.09,0.81,0.13,0.29,0.20,/profile/Mike-Hansen-36943/,/stats/acb/2003/Caceres,2003,acb,Mike-Hansen-36943,Caceres
Zendon Hamilton,Joventut,7,19.6,11.3,7.4,15.2,0.03,8.2,75.1,10.9%,0.91,0.84,0.28,0.07,0.26,/profile/Zendon-Hamilton-2700/,/stats/acb/2003/Joventut,2003,acb,Zendon-Hamilton-2700,Joventut
Alejandro Montecchia,Valencia,44,19.5,14.8,7.9,16.2,1.69,7.0,73.2,9.6%,1.06,0.80,0.14,0.32,0.20,/profile/Alejandro-Montecchia-35684/,/stats/acb/2003/Valencia,2003,acb,Alejandro-Montecchia-35684,Valencia
Paul Shirley,Joventut,11,19.5,15.3,7.6,15.6,0.48,8.0,75.1,10.7%,1.16,0.90,0.32,0.01,0.18,/profile/Paul-Shirley-4323/,/stats/acb/2003/Joventut,2003,acb,Paul-Shirley-4323,Joventut
Jaume Comas,Lleida,30,19.4,12.4,6.3,13.0,0.45,7.9,76.5,10.3%,0.94,0.68,0.38,0.26,0.22,/profile/Jaume-Comas-36077/,/stats/acb/2003/Lleida,2003,acb,Jaume-Comas-36077,Lleida
Ernesto Serrano,Granada,26,19.4,9.6,5.7,11.8,-0.31,7.1,75.8,9.4%,0.75,0.71,0.21,0.31,0.25,/profile/Ernesto-Serrano-35927/,/stats/acb/2003/Granada,2003,acb,Ernesto-Serrano-35927,Granada
Nacho Biota,Breogan,33,19.3,12.1,5.5,11.4,0.40,7.3,75.1,9.8%,1.14,0.85,0.24,0.05,0.19,/profile/Nacho-Biota-36260/,/stats/acb/2003/Breogan,2003,acb,Nacho-Biota-36260,Breogan
Daniel Romero,Granada,33,19.1,6.2,3.5,7.3,-1.45,3.2,75.8,4.2%,0.97,0.90,0.31,0.29,0.16,/profile/Daniel-Romero-35857/,/stats/acb/2003/Granada,2003,acb,Daniel-Romero-35857,Granada
Roger Esteller,Malaga,32,18.9,12.9,6.1,12.9,0.62,6.7,72.2,9.3%,1.13,0.90,0.23,0.16,0.16,/profile/Roger-Esteller-36383/,/stats/acb/2003/Malaga,2003,acb,Roger-Esteller-36383,Malaga
Reggie Slater,Malaga,12,18.9,13.0,7.1,15.0,0.24,7.1,72.2,9.8%,0.98,0.85,0.27,0.18,0.21,/profile/Reggie-Slater-4362/,/stats/acb/2003/Malaga,2003,acb,Reggie-Slater-4362,Malaga
Lewis Sims,Vitoria,5,18.9,8.2,4.8,10.2,-0.12,7.7,75.0,10.3%,0.83,1.09,0.05,0.13,0.08,/profile/Lewis-Sims-36164/,/stats/acb/2003/Vitoria,2003,acb,Lewis-Sims-36164,Vitoria
Bobby Martin,Caceres,12,18.9,10.8,6.5,13.8,-0.01,7.3,75.8,9.6%,0.95,0.72,0.47,0.06,0.25,/profile/Bobby-Martin-35770/,/stats/acb/2003/Caceres,2003,acb,Bobby-Martin-35770,Caceres
Berni Alvarez,Lleida,34,18.8,10.7,4.9,10.4,-0.04,6.1,76.5,8.0%,1.16,0.92,0.14,0.09,0.16,/profile/Berni-Alvarez-35764/,/stats/acb/2003/Lleida,2003,acb,Berni-Alvarez-35764,Lleida
Patrick Femerling,Barcelona,42,18.4,15.6,8.6,18.8,1.82,5.4,73.9,7.3%,1.04,0.64,0.49,0.07,0.25,/profile/Patrick-Femerling-35577/,/stats/acb/2003/Barcelona,2003,acb,Patrick-Femerling-35577,Barcelona
Victor Luengo,Valencia,45,18.4,14.4,7.2,15.7,1.47,6.4,73.2,8.7%,1.08,0.74,0.27,0.17,0.20,/profile/Victor-Luengo-36517/,/stats/acb/2003/Valencia,2003,acb,Victor-Luengo-36517,Valencia
Pancho Jasen,Estudiantes,37,18.2,17.9,8.5,18.6,2.37,7.7,75.8,10.1%,1.04,0.88,0.26,0.19,0.19,/profile/Pancho-Jasen-5602/,/stats/acb/2003/Estudiantes,2003,acb,Pancho-Jasen-5602,Estudiantes
Lucio Angulo,Real Madrid,34,18.0,12.1,6.3,14.0,0.38,5.9,74.4,7.9%,1.02,0.74,0.21,0.20,0.28,/profile/Lucio-Angulo-35526/,/stats/acb/2003/Real%20Madrid,2003,acb,Lucio-Angulo-35526,Real%20Madrid
Adam Wojcik,Malaga,19,17.8,16.3,7.8,17.6,0.93,5.5,72.2,7.7%,1.14,0.92,0.30,0.12,0.13,/profile/Adam-Wojcik-35675/,/stats/acb/2003/Malaga,2003,acb,Adam-Wojcik-35675,Malaga
Jordi Llorens,Manresa,34,17.6,12.0,6.9,15.7,0.35,5.8,75.9,7.7%,0.99,0.71,0.31,0.09,0.26,/profile/Jordi-Llorens-36111/,/stats/acb/2003/Manresa,2003,acb,Jordi-Llorens-36111,Manresa
Ignacio Rodriguez,Barcelona,44,17.6,12.9,6.1,13.9,0.80,4.3,73.9,5.9%,1.04,0.72,0.45,0.40,0.19,/profile/Ignacio-Rodriguez-35500/,/stats/acb/2003/Barcelona,2003,acb,Ignacio-Rodriguez-35500,Barcelona
Federico Kammerichs,Valencia,45,17.5,16.6,8.5,19.5,2.28,5.8,73.2,7.9%,1.08,0.88,0.32,0.13,0.16,/profile/Federico-Kammerichs-36720/,/stats/acb/2003/Valencia,2003,acb,Federico-Kammerichs-36720,Valencia
Stephane Dumas,Lleida,12,17.4,8.4,4.2,9.6,-0.26,7.4,76.5,9.6%,0.69,0.74,0.15,0.31,0.24,/profile/Stephane-Dumas-36455/,/stats/acb/2003/Lleida,2003,acb,Stephane-Dumas-36455,Lleida
Jim Bilba,Vitoria,3,17.3,3.7,2.0,4.6,-0.18,1.5,75.0,2.0%,1.11,1.33,0.89,0.22,0.22,/profile/Jim-Bilba-36092/,/stats/acb/2003/Vitoria,2003,acb,Jim-Bilba-36092,Vitoria
Carlos Cabezas,Malaga,42,17.3,12.5,5.6,13.0,0.59,5.8,72.2,8.0%,1.07,0.79,0.28,0.25,0.22,/profile/Carlos-Cabezas-5357/,/stats/acb/2003/Malaga,2003,acb,Carlos-Cabezas-5357,Malaga
Joffre Lleal,Caceres,31,17.2,12.4,5.6,13.1,0.41,6.0,75.8,8.0%,1.05,0.60,0.54,0.17,0.20,/profile/Joffre-Lleal-36100/,/stats/acb/2003/Caceres,2003,acb,Joffre-Lleal-36100,Caceres
Bill Phillips,Granada,13,17.1,14.1,6.8,15.9,0.36,5.6,75.8,7.4%,1.09,0.91,0.19,0.07,0.14,/profile/Bill-Phillips-34218/,/stats/acb/2003/Granada,2003,acb,Bill-Phillips-34218,Granada
Fabrizio Ambrassa,Alicante,7,16.9,-1.2,0.7,1.7,-0.71,4.1,73.5,5.6%,0.52,0.83,0.00,0.10,0.17,/profile/Fabrizio-Ambrassa-35459/,/stats/acb/2003/Alicante,2003,acb,Fabrizio-Ambrassa-35459,Alicante
Alain Digbeu,Real Madrid,28,16.8,9.2,4.3,10.3,-0.38,5.2,74.4,7.0%,0.94,0.79,0.32,0.15,0.20,/profile/Alain-Digbeu-35361/,/stats/acb/2003/Real%20Madrid,2003,acb,Alain-Digbeu-35361,Real%20Madrid
Sergi Vidal,Vitoria,28,16.8,13.3,6.0,14.3,0.59,5.3,75.0,7.1%,0.99,0.78,0.26,0.26,0.20,/profile/Sergi-Vidal-5548/,/stats/acb/2003/Vitoria,2003,acb,Sergi-Vidal-5548,Vitoria
Frederic Weis,Malaga,43,16.7,10.3,6.0,14.4,-0.19,2.8,72.2,3.8%,0.87,0.79,0.32,0.06,0.26,/profile/Frederic-Weiss-5465/,/stats/acb/2003/Malaga,2003,acb,Frederic-Weiss-5465,Malaga
Juan Carlos Linan,Granada,33,16.6,16.8,6.8,16.4,1.63,4.7,75.8,6.2%,1.25,0.94,0.35,0.21,0.14,/profile/Juan-Carlos-Linan-36121/,/stats/acb/2003/Granada,2003,acb,Juan-Carlos-Linan-36121,Granada
Ariel Eslava,Caceres,34,16.6,7.7,5.0,12.0,-0.87,4.5,75.8,6.0%,0.71,0.77,0.23,0.27,0.31,/profile/Ariel-Eslava-35385/,/stats/acb/2003/Caceres,2003,acb,Ariel-Eslava-35385,Caceres
Oscar Gonzalez,Valladolid,28,16.5,8.2,3.5,8.6,-0.60,4.5,73.8,6.1%,0.99,0.88,0.31,0.18,0.14,/profile/Oscar-Gonzalez-36299/,/stats/acb/2003/Valladolid,2003,acb,Oscar-Gonzalez-36299,Valladolid
Jesus Cilla,Manresa,33,16.4,14.3,6.2,15.3,0.94,5.1,75.9,6.8%,1.15,0.84,0.35,0.10,0.14,/profile/Jesus-Cilla-36830/,/stats/acb/2003/Manresa,2003,acb,Jesus-Cilla-36830,Manresa
David Brabender,Gran Canaria,34,16.2,14.7,6.6,16.1,1.07,5.2,74.6,6.9%,1.10,0.68,0.35,0.51,0.24,/profile/David-Brabender-35870/,/stats/acb/2003/Gran%20Canaria,2003,acb,David-Brabender-35870,Gran%20Canaria
Bryan Sallier,Estudiantes,5,15.9,2.9,2.2,5.5,-0.31,7.1,75.8,9.3%,0.79,0.76,0.23,0.03,0.25,/profile/Bryan-Sallier-35784/,/stats/acb/2003/Estudiantes,2003,acb,Bryan-Sallier-35784,Estudiantes
Jesus Lazaro,Manresa,34,15.5,13.7,5.5,14.2,0.76,5.1,75.9,6.8%,1.03,0.80,0.26,0.27,0.20,/profile/Jesus-Lazaro-36091/,/stats/acb/2003/Manresa,2003,acb,Jesus-Lazaro-36091,Manresa
Pere Capdevila,Girona,23,15.4,6.9,2.7,7.1,-0.69,4.7,73.8,6.3%,0.91,0.79,0.20,0.07,0.18,/profile/Pere-Capdevila-36323/,/stats/acb/2003/Girona,2003,acb,Pere-Capdevila-36323,Girona
Eduardo Hernandez-Sonseca,Real Madrid,27,15.3,13.7,7.0,18.3,0.60,4.1,74.4,5.5%,0.98,0.75,0.28,0.05,0.24,/profile/Eduardo-Hernandez-Sonseca-113/,/stats/acb/2003/Real%20Madrid,2003,acb,Eduardo-Hernandez-Sonseca-113,Real%20Madrid
Victor Baldo,Alicante,35,15.2,14.3,6.4,16.9,0.92,4.9,73.5,6.6%,1.04,0.87,0.42,0.14,0.19,/profile/Victor-Baldo-37115/,/stats/acb/2003/Alicante,2003,acb,Victor-Baldo-37115,Alicante
Thierry Gadou,Vitoria,25,15.1,9.9,5.0,13.4,-0.17,3.5,75.0,4.7%,0.99,0.68,0.27,0.25,0.31,/profile/Thierry-Gadou-36481/,/stats/acb/2003/Vitoria,2003,acb,Thierry-Gadou-36481,Vitoria
Jim Moran,Gran Canaria,35,15.0,10.7,4.6,12.2,-0.04,3.0,74.6,4.0%,1.22,0.99,0.05,0.17,0.13,/profile/Jim-Moran-36093/,/stats/acb/2003/Gran%20Canaria,2003,acb,Jim-Moran-36093,Gran%20Canaria
Bill Edwards,Girona,3,14.8,12.4,4.7,12.6,0.03,5.9,73.8,8.0%,1.02,0.96,0.23,0.06,0.06,/profile/Bill-Edwards-2324/,/stats/acb/2003/Girona,2003,acb,Bill-Edwards-2324,Girona
Pablo Laso,Lleida,7,14.4,0.2,1.1,3.2,-0.53,3.2,76.5,4.1%,0.50,0.54,0.18,0.68,0.59,/profile/Pablo-Laso-36304/,/stats/acb/2003/Lleida,2003,acb,Pablo-Laso-36304,Lleida
Glenn Sekunda,Sevilla,20,14.3,8.8,4.1,11.5,-0.29,5.5,73.2,7.6%,0.91,0.85,0.29,0.09,0.21,/profile/Glenn-Sekunda-36008/,/stats/acb/2003/Sevilla,2003,acb,Glenn-Sekunda-36008,Sevilla
Joan Penarroya,Manresa,34,14.0,8.1,2.9,8.2,-0.64,4.8,75.9,6.3%,0.98,0.93,0.14,0.12,0.15,/profile/Joan-Penarroya-36833/,/stats/acb/2003/Manresa,2003,acb,Joan-Penarroya-36833,Manresa
Quique Moraga,Girona,32,14.0,18.3,7.1,20.2,1.66,5.5,73.8,7.5%,1.14,0.74,0.33,0.05,0.26,/profile/Quique-Moraga-36337/,/stats/acb/2003/Girona,2003,acb,Quique-Moraga-36337,Girona
Gabriel Fernandez,Valladolid,32,14.0,14.0,5.8,16.7,0.71,4.1,73.8,5.6%,1.25,0.85,0.25,0.09,0.18,/profile/Gabriel-Fernandez-35963/,/stats/acb/2003/Valladolid,2003,acb,Gabriel-Fernandez-35963,Valladolid
Carlos Cherry,Sevilla,2,13.8,23.1,7.0,20.2,0.17,2.9,73.2,4.0%,2.41,1.03,1.03,0.17,0.00,/profile/Carlos-Cherry-36611/,/stats/acb/2003/Sevilla,2003,acb,Carlos-Cherry-36611,Sevilla
Alessandro De Pol,Gran Canaria,11,13.6,11.7,4.9,14.4,0.07,4.7,74.6,6.3%,0.91,0.80,0.39,0.12,0.16,/profile/Alessandro-De-Pol-35366/,/stats/acb/2003/Gran%20Canaria,2003,acb,Alessandro-De-Pol-35366,Gran%20Canaria
Jordi Trias,Girona,23,13.5,17.9,7.0,20.8,1.10,5.2,73.8,7.0%,1.02,0.82,0.26,0.08,0.19,/profile/Jordi-Trias-5555/,/stats/acb/2003/Girona,2003,acb,Jordi-Trias-5555,Girona
James Forrest,Malaga,1,13.5,-13.0,-4.0,-11.9,-0.16,7.9,72.2,11.0%,0.25,0.88,0.25,0.00,0.00,/profile/James-Forrest-35506/,/stats/acb/2003/Malaga,2003,acb,James-Forrest-35506,Malaga
Berni Rodriguez,Malaga,37,13.3,8.8,3.7,11.2,-0.49,3.7,72.2,5.2%,0.90,0.88,0.19,0.39,0.20,/profile/Berni-Rodriguez-35766/,/stats/acb/2003/Malaga,2003,acb,Berni-Rodriguez-35766,Malaga
Rafael Vidaurreta,Estudiantes,34,13.3,7.9,3.5,10.5,-0.65,3.9,75.8,5.1%,0.95,0.87,0.42,0.03,0.24,/profile/Rafael-Vidaurreta-36345/,/stats/acb/2003/Estudiantes,2003,acb,Rafael-Vidaurreta-36345,Estudiantes
Salva Guardia,Sevilla,16,13.2,9.1,3.6,10.8,-0.18,4.9,73.2,6.7%,0.95,0.82,0.40,0.01,0.27,/profile/Salva-Guardia-36409/,/stats/acb/2003/Sevilla,2003,acb,Salva-Guardia-36409,Sevilla
Thierry Zig,Granada,9,13.1,7.6,2.9,8.8,-0.19,5.4,75.8,7.1%,0.95,0.95,0.04,0.17,0.23,/profile/Thierry-Zig-36482/,/stats/acb/2003/Granada,2003,acb,Thierry-Zig-36482,Granada
M.C. Mazique,Granada,3,13.1,-4.3,0.7,2.0,-0.30,4.9,75.8,6.5%,0.20,0.88,0.14,0.00,0.14,/profile/M.C.-Mazique-36233/,/stats/acb/2003/Granada,2003,acb,M.C.-Mazique-36233,Granada
Roberto Nunez,Real Madrid,10,12.9,12.7,4.1,12.7,0.12,3.7,74.4,5.0%,1.15,0.96,0.11,0.27,0.13,/profile/Roberto-Nunez-35591/,/stats/acb/2003/Real%20Madrid,2003,acb,Roberto-Nunez-35591,Real%20Madrid
Jacobo Odriozola,Valladolid,26,12.9,10.5,3.5,11.0,-0.05,3.9,73.8,5.3%,1.16,0.87,0.17,0.09,0.20,/profile/Jacobo-Odriozola-36063/,/stats/acb/2003/Valladolid,2003,acb,Jacobo-Odriozola-36063,Valladolid
Albert Sabat,Girona,1,12.8,5.8,2.0,6.3,-0.03,1.0,73.8,1.4%,3.00,4.00,0.00,2.00,0.00,/profile/Albert-Sabat-36557/,/stats/acb/2003/Girona,2003,acb,Albert-Sabat-36557,Girona
Salva Camps,Gran Canaria,3,12.8,21.8,6.0,18.8,0.21,6.9,74.6,9.2%,1.31,0.53,0.68,0.10,0.15,/profile/Salva-Camps-36408/,/stats/acb/2003/Gran%20Canaria,2003,acb,Salva-Camps-36408,Gran%20Canaria
Xavi Fernandez,Girona,24,12.7,21.1,6.4,20.2,1.57,5.1,73.8,6.9%,1.35,0.84,0.32,0.24,0.16,/profile/Xavi-Fernandez-36536/,/stats/acb/2003/Girona,2003,acb,Xavi-Fernandez-36536,Girona
Pedro Fernandez,Fuenlabrada,33,12.6,8.7,4.0,12.8,-0.44,3.9,77.1,5.1%,0.99,0.83,0.32,0.04,0.22,/profile/Pedro-Fernandez-36320/,/stats/acb/2003/Fuenlabrada,2003,acb,Pedro-Fernandez-36320,Fuenlabrada
German Gabriel,Estudiantes,39,12.5,15.7,5.4,17.3,1.20,5.6,75.8,7.4%,1.07,0.93,0.33,0.05,0.12,/profile/German-Gabriel-35973/,/stats/acb/2003/Estudiantes,2003,acb,German-Gabriel-35973,Estudiantes
Rafael Jofresa,Joventut,36,12.4,14.3,4.7,15.2,0.78,4.2,75.1,5.6%,1.00,0.63,0.49,0.35,0.22,/profile/Rafael-Jofresa-37007/,/stats/acb/2003/Joventut,2003,acb,Rafael-Jofresa-37007,Joventut
Hector Manzano,Granada,27,12.3,10.1,3.6,11.6,-0.12,4.0,75.8,5.3%,0.97,0.87,0.28,0.14,0.16,/profile/Hector-Manzano-36024/,/stats/acb/2003/Granada,2003,acb,Hector-Manzano-36024,Granada
Antonio Orenga,Caceres,24,12.2,13.3,5.1,16.8,0.36,4.6,75.8,6.1%,1.05,0.86,0.35,0.11,0.15,/profile/Antonio-Orenga-36057/,/stats/acb/2003/Caceres,2003,acb,Antonio-Orenga-36057,Caceres
Thierry Zig,Malaga,2,12.2,8.4,3.0,9.8,-0.03,1.5,72.2,2.1%,1.00,1.33,0.00,2.00,0.67,/profile/Thierry-Zig-36482/,/stats/acb/2003/Malaga,2003,acb,Thierry-Zig-36482,Malaga
Iker Iturbe,Estudiantes,30,12.1,17.7,5.6,18.7,1.25,3.9,75.8,5.2%,1.28,0.94,0.24,0.22,0.15,/profile/Iker-Iturbe-35501/,/stats/acb/2003/Estudiantes,2003,acb,Iker-Iturbe-35501,Estudiantes
Ricardo Guillen,Gran Canaria,16,12.1,12.1,5.1,16.8,0.12,4.1,74.6,5.5%,0.98,0.74,0.24,0.12,0.26,/profile/Ricardo-Guillen-36361/,/stats/acb/2003/Gran%20Canaria,2003,acb,Ricardo-Guillen-36361,Gran%20Canaria
Ricardo Gonzalez,Breogan,33,12.0,14.3,5.1,17.0,0.68,3.6,75.1,4.7%,1.14,0.86,0.26,0.06,0.18,/profile/Ricardo-Gonzalez-36360/,/stats/acb/2003/Breogan,2003,acb,Ricardo-Gonzalez-36360,Breogan
Manel Bosch,Lleida,30,11.7,11.7,3.7,12.8,0.15,3.2,76.5,4.2%,1.27,0.83,0.26,0.10,0.16,/profile/Manel-Bosch-36196/,/stats/acb/2003/Lleida,2003,acb,Manel-Bosch-36196,Lleida
Ivan Corrales,Vitoria,12,11.5,7.7,3.0,10.4,-0.21,3.3,75.0,4.4%,0.81,0.63,0.15,0.33,0.40,/profile/Ivan-Corrales-36046/,/stats/acb/2003/Vitoria,2003,acb,Ivan-Corrales-36046,Vitoria
Danny Lewis,Breogan,9,11.2,10.5,3.1,11.1,-0.01,4.5,75.1,5.9%,0.85,0.80,0.25,0.20,0.15,/profile/Danny-Lewis-36650/,/stats/acb/2003/Breogan,2003,acb,Danny-Lewis-36650,Breogan
Jordi Millera,Alicante,19,11.2,11.7,4.1,14.7,0.09,2.8,73.5,3.8%,0.86,0.60,0.24,0.78,0.41,/profile/Jordi-Millera-36112/,/stats/acb/2003/Alicante,2003,acb,Jordi-Millera-36112,Alicante
Fran Murcia,Gran Canaria,8,10.9,21.5,6.0,22.0,0.47,5.0,74.6,6.7%,1.30,0.87,0.37,0.17,0.12,/profile/Fran-Murcia-35947/,/stats/acb/2003/Gran%20Canaria,2003,acb,Fran-Murcia-35947,Gran%20Canaria
J.R. Esmoris,Sevilla,32,10.8,7.8,2.9,10.7,-0.52,3.7,73.2,5.1%,0.83,0.78,0.25,0.08,0.22,/profile/J.R.-Esmoris-36062/,/stats/acb/2003/Sevilla,2003,acb,J.R.-Esmoris-36062,Sevilla
Paco Martin,Fuenlabrada,23,10.8,2.5,1.4,5.3,-1.02,2.6,77.1,3.4%,0.68,0.88,0.12,0.13,0.22,/profile/Paco-Martin-36306/,/stats/acb/2003/Fuenlabrada,2003,acb,Paco-Martin-36306,Fuenlabrada
John Williams,Alicante,1,10.6,-7.2,2.0,7.6,-0.09,4.0,73.5,5.4%,0.00,0.25,0.00,0.25,0.75,/profile/John-Williams-4900/,/stats/acb/2003/Alicante,2003,acb,John-Williams-4900,Alicante
Souley Drame,Joventut,29,10.6,11.0,3.3,12.6,0.02,2.4,75.1,3.2%,1.25,0.92,0.30,0.07,0.17,/profile/Souley-Drame-36444/,/stats/acb/2003/Joventut,2003,acb,Souley-Drame-36444,Joventut
Pablo Laso,Valladolid,17,10.4,5.0,1.8,7.0,-0.51,1.7,73.8,2.3%,0.69,0.63,0.17,0.66,0.42,/profile/Pablo-Laso-36304/,/stats/acb/2003/Valladolid,2003,acb,Pablo-Laso-36304,Valladolid
Alexis Montas,Gran Canaria,34,10.3,13.8,4.6,17.9,0.51,2.8,74.6,3.8%,1.05,0.83,0.30,0.05,0.18,/profile/Alexis-Montas-36572/,/stats/acb/2003/Gran%20Canaria,2003,acb,Alexis-Montas-36572,Gran%20Canaria
Paul Burke,Alicante,14,10.2,4.4,1.9,7.3,-0.45,1.6,73.5,2.2%,0.65,0.91,0.22,0.91,0.26,/profile/Paul-Burke-36996/,/stats/acb/2003/Alicante,2003,acb,Paul-Burke-36996,Alicante
Jordi Singla,Manresa,31,10.2,10.9,3.4,13.5,0.01,2.9,75.9,3.9%,1.05,0.91,0.14,0.11,0.16,/profile/Jordi-Singla-36842/,/stats/acb/2003/Manresa,2003,acb,Jordi-Singla-36842,Manresa
Alfonso Alzamora,Barcelona,42,9.8,9.6,3.2,12.9,-0.25,2.4,73.9,3.3%,0.96,0.81,0.33,0.16,0.22,/profile/Alfonso-Alzamora-35710/,/stats/acb/2003/Barcelona,2003,acb,Alfonso-Alzamora-35710,Barcelona
Xavier Vallmajo,Girona,27,9.6,3.7,1.5,6.2,-0.92,3.7,73.8,5.0%,0.62,0.60,0.09,0.27,0.38,/profile/Xavier-Vallmajo-36537/,/stats/acb/2003/Girona,2003,acb,Xavier-Vallmajo-36537,Girona
Jesus Fernandez,Fuenlabrada,32,9.5,10.2,3.3,13.7,-0.10,3.1,77.1,4.0%,0.94,0.80,0.28,0.06,0.21,/profile/Jesus-Fernandez-36090/,/stats/acb/2003/Fuenlabrada,2003,acb,Jesus-Fernandez-36090,Fuenlabrada
Guillermo Rejon,Valladolid,25,9.4,12.2,3.6,15.4,0.17,3.1,73.8,4.2%,1.00,0.85,0.35,0.18,0.18,/profile/Guillermo-Rejon-36015/,/stats/acb/2003/Valladolid,2003,acb,Guillermo-Rejon-36015,Valladolid
J.L. Maluenda,Fuenlabrada,2,9.4,7.4,2.5,10.6,-0.03,2.6,77.1,3.4%,0.95,1.33,0.00,0.19,0.38,/profile/J.L.-Maluenda-36805/,/stats/acb/2003/Fuenlabrada,2003,acb,J.L.-Maluenda-36805,Fuenlabrada
Pedro Robles,Valencia,29,9.4,10.3,2.6,10.9,-0.07,3.3,73.2,4.5%,1.16,0.95,0.24,0.10,0.22,/profile/Pedro-Robles-35578/,/stats/acb/2003/Valencia,2003,acb,Pedro-Robles-35578,Valencia
